[2025-05-14 14:25:16.432] DEBUG   (proxy.go:244)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.431] DEBUG   (proxy.go:72)   Vary: Origin
[2025-05-14 14:25:16.430] DEBUG   (proxy.go:465)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.429] DEBUG   (proxy.go:244)   Access-Control-Allow-Origin: http://192.168.1.77:8100
[2025-05-14 14:25:16.428] DEBUG   (proxy.go:244)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.427] DEBUG   (proxy.go:69) Headers in ModifyResponse (before modification):
[2025-05-14 14:25:16.426] DEBUG   (proxy.go:465)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.425] DEBUG   (proxy.go:244)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.425] DEBUG   (proxy.go:244)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.424] DEBUG   (proxy.go:465)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.423] DEBUG   (proxy.go:465)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.422] DEBUG   (proxy.go:244)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.422] DEBUG   (proxy.go:244)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.421] DEBUG   (proxy.go:465)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.420] DEBUG   (proxy.go:465)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.419] DEBUG   (proxy.go:241) Sending headers to client:
[2025-05-14 14:25:16.419] DEBUG   (proxy.go:244)   X-Organization: koho
[2025-05-14 14:25:16.418] DEBUG   (proxy.go:465)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.416] DEBUG   (proxy.go:465)   X-Correlation-Id: b6632c00-6937-467b-bb78-c5772a988d90
[2025-05-14 14:25:16.416] DEBUG   (proxy.go:72)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.415] DEBUG   (proxy.go:244)   X-Causation-Id: 71c47c47-499b-4dbf-a89c-9f7d3c66178c
[2025-05-14 14:25:16.414] DEBUG   (proxy.go:465)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.413] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.413] DEBUG   (proxy.go:72)   X-Correlation-Id: b2abd771-1a47-4b19-bc44-41bb27c91c55
[2025-05-14 14:25:16.412] DEBUG   (proxy.go:244)   Access-Control-Allow-Headers: *
[2025-05-14 14:25:16.411] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.410] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.410] DEBUG   (proxy.go:72)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.409] DEBUG   (proxy.go:244)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.408] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.408] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.407] DEBUG   (proxy.go:72)   Access-Control-Allow-Origin: http://192.168.1.77:8100
[2025-05-14 14:25:16.406] DEBUG   (proxy.go:244)   Server: cloudflare
[2025-05-14 14:25:16.406] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb5c18ab45-YYZ
[2025-05-14 14:25:16.405] DEBUG   (proxy.go:465)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.404] DEBUG   (proxy.go:72)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.403] DEBUG   (proxy.go:244)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.403] DEBUG   (proxy.go:465)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.402] DEBUG   (proxy.go:465)   Content-Length: 53
[2025-05-14 14:25:16.401] DEBUG   (proxy.go:72)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.400] DEBUG   (proxy.go:244)   Cf-Ray: 93fc6feb6c1bab45-YYZ
[2025-05-14 14:25:16.400] DEBUG   (proxy.go:465)   Content-Encoding: gzip
[2025-05-14 14:25:16.399] DEBUG   (proxy.go:465)   Content-Type: application/json
[2025-05-14 14:25:16.398] DEBUG   (proxy.go:72)   Cf-Ray: 93fc6feb6c1fab45-YYZ
[2025-05-14 14:25:16.398] DEBUG   (proxy.go:244)   Vary: Origin
[2025-05-14 14:25:16.397] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.396] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.396] DEBUG   (proxy.go:72)   X-Organization: koho
[2025-05-14 14:25:16.395] DEBUG   (proxy.go:244)   Pragma: no-cache
[2025-05-14 14:25:16.394] DEBUG   (proxy.go:465)   X-Causation-Id: cd29cbbc-4b3f-4ef7-887b-de9d0f59d8ce
[2025-05-14 14:25:16.393] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb6c1eab45-YYZ
[2025-05-14 14:25:16.392] DEBUG   (proxy.go:72)   X-Causation-Id: b2abd771-1a47-4b19-bc44-41bb27c91c55
[2025-05-14 14:25:16.392] DEBUG   (proxy.go:244)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.391] DEBUG   (proxy.go:465)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.390] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.390] DEBUG   (proxy.go:72)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.389] DEBUG   (proxy.go:244)   Location: /1.0/fingerprints
[2025-05-14 14:25:16.388] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.388] DEBUG   (proxy.go:465)   X-Organization: 
[2025-05-14 14:25:16.387] DEBUG   (proxy.go:72)   Server: cloudflare
[2025-05-14 14:25:16.386] DEBUG   (proxy.go:244)   Content-Length: 76
[2025-05-14 14:25:16.385] DEBUG   (proxy.go:465)   X-Organization: 
[2025-05-14 14:25:16.385] DEBUG   (proxy.go:465)   X-Causation-Id: b6632c00-6937-467b-bb78-c5772a988d90
[2025-05-14 14:25:16.384] DEBUG   (proxy.go:72)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.383] DEBUG   (proxy.go:244)   Content-Type: application/problem+json
[2025-05-14 14:25:16.382] DEBUG   (proxy.go:465)   X-Correlation-Id: cd29cbbc-4b3f-4ef7-887b-de9d0f59d8ce
[2025-05-14 14:25:16.382] DEBUG   (proxy.go:465)   Pragma: no-cache
[2025-05-14 14:25:16.381] DEBUG   (proxy.go:72)   Vary: Origin
[2025-05-14 14:25:16.380] DEBUG   (proxy.go:244)   X-Correlation-Id: 71c47c47-499b-4dbf-a89c-9f7d3c66178c
[2025-05-14 14:25:16.379] DEBUG   (proxy.go:465)   Pragma: no-cache
[2025-05-14 14:25:16.379] DEBUG   (proxy.go:465)   Location: /1.0/fingerprints
[2025-05-14 14:25:16.378] DEBUG   (proxy.go:72)   Content-Length: 0
[2025-05-14 14:25:16.377] DEBUG   (proxy.go:244)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.377] DEBUG   (proxy.go:465)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.376] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.375] DEBUG   (proxy.go:72)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.374] DEBUG   (proxy.go:244)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.373] DEBUG   (proxy.go:465)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.373] DEBUG   (proxy.go:465)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.372] DEBUG   (proxy.go:69) Headers in ModifyResponse (before modification):
[2025-05-14 14:25:16.370] DEBUG   (proxy.go:244)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.370] DEBUG   (proxy.go:465)   Content-Type: application/json; charset=UTF-8
[2025-05-14 14:25:16.369] DEBUG   (proxy.go:465)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.368] DEBUG   (proxy.go:465)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.368] DEBUG   (proxy.go:176) First 32 bytes (hex): 1f 8b 08 00 00 00 00 00 00 03 ac 53 db 6e 1b 21 10 7d ef 67 8c fa 08 15 7b b7 f7 57 aa 08 0d 30 
[2025-05-14 14:25:16.367] DEBUG   (proxy.go:244)   Access-Control-Allow-Methods: GET, POST, PUT, DELETE, OPTIONS, PATCH
[2025-05-14 14:25:16.366] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.365] DEBUG   (proxy.go:465)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.364] DEBUG   (proxy.go:465)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.364] DEBUG   (proxy.go:162) Proxy response body from https://api.sandbox-koho.ca: [Binary data of type application/json; charset=UTF-8, 548 bytes]
[2025-05-14 14:25:16.363] DEBUG   (proxy.go:241) Sending headers to client:
[2025-05-14 14:25:16.362] DEBUG   (proxy.go:462) Headers received from server:
[2025-05-14 14:25:16.361] DEBUG   (proxy.go:462) Headers received from server:
[2025-05-14 14:25:16.361] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb6c1fab45-YYZ
[2025-05-14 14:25:16.360] DEBUG   (proxy.go:152) Proxy response from https://api.sandbox-koho.ca has Content-Type: application/json; charset=UTF-8
[2025-05-14 14:25:16.359] DEBUG   (proxy.go:72)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.358] DEBUG   (proxy.go:465)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.358] DEBUG   (proxy.go:465)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.357] DEBUG   (proxy.go:465)   X-Organization: koho
[2025-05-14 14:25:16.357] INFO    (proxy.go:138) Proxy response from https://api.sandbox-koho.ca to /2.0/overdraft - 200 (607.095291ms)
[2025-05-14 14:25:16.356] DEBUG   (proxy.go:72)   Content-Length: 76
[2025-05-14 14:25:16.355] DEBUG   (proxy.go:465)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.355] DEBUG   (proxy.go:465)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.354] DEBUG   (proxy.go:465)   X-Causation-Id: b2abd771-1a47-4b19-bc44-41bb27c91c55
[2025-05-14 14:25:16.353] DEBUG   (proxy.go:127) HTTP connection closed by client or hijacked (normal for WebSockets)
[2025-05-14 14:25:16.352] DEBUG   (proxy.go:72)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.351] DEBUG   (proxy.go:465)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.350] DEBUG   (proxy.go:465)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.346] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.341] DEBUG   (proxy.go:244)   X-Correlation-Id: afa4a684-1ae4-4821-853d-9d7c122989eb
[2025-05-14 14:25:16.339] DEBUG   (proxy.go:72)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.338] DEBUG   (proxy.go:465)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.337] DEBUG   (proxy.go:465)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.336] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.333] DEBUG   (proxy.go:244)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.330] DEBUG   (proxy.go:72)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.329] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.329] DEBUG   (proxy.go:465)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.327] DEBUG   (proxy.go:465)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.326] DEBUG   (proxy.go:244)   Pragma: no-cache
[2025-05-14 14:25:16.325] DEBUG   (proxy.go:72)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.324] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.323] DEBUG   (proxy.go:465)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.322] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.321] DEBUG   (proxy.go:244)   X-Causation-Id: afa4a684-1ae4-4821-853d-9d7c122989eb
[2025-05-14 14:25:16.320] DEBUG   (proxy.go:72)   Cf-Ray: 93fc6feb6c1bab45-YYZ
[2025-05-14 14:25:16.319] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb5c18ab45-YYZ
[2025-05-14 14:25:16.317] DEBUG   (proxy.go:465)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.316] DEBUG   (proxy.go:465)   Content-Length: 0
[2025-05-14 14:25:16.315] DEBUG   (proxy.go:244)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.314] DEBUG   (proxy.go:72)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.313] DEBUG   (proxy.go:465)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.311] DEBUG   (proxy.go:465)   X-Correlation-Id: b6632c00-6937-467b-bb78-c5772a988d90
[2025-05-14 14:25:16.310] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.309] DEBUG   (proxy.go:244)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.308] DEBUG   (proxy.go:72)   Vary: Origin
[2025-05-14 14:25:16.305] DEBUG   (proxy.go:465)   Content-Encoding: gzip
[2025-05-14 14:25:16.304] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.302] DEBUG   (proxy.go:465)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.301] DEBUG   (proxy.go:244)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.300] DEBUG   (proxy.go:72)   Content-Type: application/problem+json
[2025-05-14 14:25:16.299] DEBUG   (proxy.go:176) First 32 bytes (hex): 1f 8b 08 00 00 00 00 00 00 03 5c 8e cd 0a 02 31 10 83 ef 3e c6 9c 2b d4 eb 3e 87 27 2f c3 d8 c6 
[2025-05-14 14:25:16.298] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.297] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.296] DEBUG   (proxy.go:465)   X-Correlation-Id: b2abd771-1a47-4b19-bc44-41bb27c91c55
[2025-05-14 14:25:16.295] DEBUG   (proxy.go:244)   Access-Control-Allow-Methods: GET, POST, PUT, DELETE, OPTIONS, PATCH
[2025-05-14 14:25:16.294] DEBUG   (proxy.go:72)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.293] DEBUG   (proxy.go:162) Proxy response body from https://api.sandbox-koho.ca: [Binary data of type application/json, 159 bytes]
[2025-05-14 14:25:16.292] DEBUG   (proxy.go:465)   X-Causation-Id: cd29cbbc-4b3f-4ef7-887b-de9d0f59d8ce
[2025-05-14 14:25:16.291] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.290] DEBUG   (proxy.go:465)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.288] DEBUG   (proxy.go:244)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.287] DEBUG   (proxy.go:72)   X-Organization: koho
[2025-05-14 14:25:16.286] DEBUG   (proxy.go:152) Proxy response from https://api.sandbox-koho.ca has Content-Type: application/json
[2025-05-14 14:25:16.285] DEBUG   (proxy.go:465)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.285] DEBUG   (proxy.go:465)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.284] DEBUG   (proxy.go:465)   Access-Control-Allow-Origin: http://192.168.1.77:8100
[2025-05-14 14:25:16.283] DEBUG   (proxy.go:244)   Vary: Origin
[2025-05-14 14:25:16.283] DEBUG   (proxy.go:72)   X-Correlation-Id: 71c47c47-499b-4dbf-a89c-9f7d3c66178c
[2025-05-14 14:25:16.282] INFO    (proxy.go:138) Proxy response from https://api.sandbox-koho.ca to /1.0/accounts/hisa - 200 (500.078375ms)
[2025-05-14 14:25:16.281] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.280] DEBUG   (proxy.go:465)   Content-Length: 53
[2025-05-14 14:25:16.280] DEBUG   (proxy.go:462) Headers received from server:
[2025-05-14 14:25:16.279] DEBUG   (proxy.go:244)   Location: /1.0/fingerprints
[2025-05-14 14:25:16.278] DEBUG   (proxy.go:72)   X-Causation-Id: 71c47c47-499b-4dbf-a89c-9f7d3c66178c
[2025-05-14 14:25:16.278] DEBUG   (proxy.go:127) HTTP connection closed by client or hijacked (normal for WebSockets)
[2025-05-14 14:25:16.277] DEBUG   (proxy.go:465)   X-Organization: 
[2025-05-14 14:25:16.276] DEBUG   (proxy.go:465)   Content-Type: application/json
[2025-05-14 14:25:16.276] DEBUG   (proxy.go:465)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.275] DEBUG   (proxy.go:244)   Server: cloudflare
[2025-05-14 14:25:16.274] DEBUG   (proxy.go:72)   Server: cloudflare
[2025-05-14 14:25:16.273] DEBUG   (proxy.go:244)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.273] DEBUG   (proxy.go:465)   X-Correlation-Id: cd29cbbc-4b3f-4ef7-887b-de9d0f59d8ce
[2025-05-14 14:25:16.272] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.271] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb6c1fab45-YYZ
[2025-05-14 14:25:16.271] DEBUG   (proxy.go:244)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.270] DEBUG   (proxy.go:72)   Access-Control-Allow-Origin: http://192.168.1.77:8100
[2025-05-14 14:25:16.269] DEBUG   (proxy.go:244)   Cf-Ray: 93fc6feb5c0bab45-YYZ
[2025-05-14 14:25:16.269] DEBUG   (proxy.go:465)   Pragma: no-cache
[2025-05-14 14:25:16.268] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb6c1eab45-YYZ
[2025-05-14 14:25:16.267] DEBUG   (proxy.go:465)   X-Organization: koho
[2025-05-14 14:25:16.266] DEBUG   (proxy.go:244)   Cf-Ray: 93fc6feb2be2ab45-YYZ
[2025-05-14 14:25:16.266] DEBUG   (proxy.go:69) Headers in ModifyResponse (before modification):
[2025-05-14 14:25:16.265] DEBUG   (proxy.go:244)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.264] DEBUG   (proxy.go:465)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.263] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.263] DEBUG   (proxy.go:465)   X-Causation-Id: b2abd771-1a47-4b19-bc44-41bb27c91c55
[2025-05-14 14:25:16.262] DEBUG   (proxy.go:244)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.261] DEBUG   (proxy.go:465)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.261] DEBUG   (proxy.go:244)   X-Organization: 
[2025-05-14 14:25:16.260] DEBUG   (proxy.go:465)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.259] DEBUG   (proxy.go:465)   X-Organization: 
[2025-05-14 14:25:16.258] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.258] DEBUG   (proxy.go:244)   Content-Type: application/json; charset=UTF-8
[2025-05-14 14:25:16.257] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.256] DEBUG   (proxy.go:244)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.256] DEBUG   (proxy.go:465)   Content-Type: application/json; charset=UTF-8
[2025-05-14 14:25:16.255] DEBUG   (proxy.go:465)   X-Causation-Id: b6632c00-6937-467b-bb78-c5772a988d90
[2025-05-14 14:25:16.254] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.254] DEBUG   (proxy.go:244)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.253] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb6c1bab45-YYZ
[2025-05-14 14:25:16.252] DEBUG   (proxy.go:244)   Pragma: no-cache
[2025-05-14 14:25:16.251] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.251] DEBUG   (proxy.go:465)   Pragma: no-cache
[2025-05-14 14:25:16.250] DEBUG   (proxy.go:465)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.249] DEBUG   (proxy.go:244)   Access-Control-Allow-Headers: *
[2025-05-14 14:25:16.249] DEBUG   (proxy.go:465)   Cf-Cache-Status: DYNAMIC
[2025-05-14 14:25:16.248] DEBUG   (proxy.go:244)   Vary: Origin
[2025-05-14 14:25:16.247] DEBUG   (proxy.go:462) Headers received from server:
[2025-05-14 14:25:16.246] DEBUG   (proxy.go:465)   Location: /1.0/fingerprints
[2025-05-14 14:25:16.245] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.244] DEBUG   (proxy.go:244)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.242] DEBUG   (proxy.go:465)   Vary: Origin
[2025-05-14 14:25:16.237] DEBUG   (proxy.go:244)   Location: /1.0/fingerprints
[2025-05-14 14:25:16.236] DEBUG   (proxy.go:465)   Content-Encoding: gzip
[2025-05-14 14:25:16.235] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.234] DEBUG   (proxy.go:465)   Content-Length: 0
[2025-05-14 14:25:16.233] DEBUG   (proxy.go:244)   Content-Encoding: gzip
[2025-05-14 14:25:16.233] DEBUG   (proxy.go:465)   Content-Type: application/problem+json
[2025-05-14 14:25:16.232] DEBUG   (proxy.go:244)   Content-Encoding: gzip
[2025-05-14 14:25:16.231] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.230] DEBUG   (proxy.go:462) Headers received from server:
[2025-05-14 14:25:16.229] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.228] DEBUG   (proxy.go:244)   Content-Length: 76
[2025-05-14 14:25:16.228] DEBUG   (proxy.go:465)   Strict-Transport-Security: max-age=15552000; includeSubDomains; preload
[2025-05-14 14:25:16.227] DEBUG   (proxy.go:244)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.226] DEBUG   (proxy.go:465)   X-Causation-Id: cd29cbbc-4b3f-4ef7-887b-de9d0f59d8ce
[2025-05-14 14:25:16.226] DEBUG   (proxy.go:465)   Content-Type: application/json
[2025-05-14 14:25:16.225] DEBUG   (proxy.go:465)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.224] DEBUG   (proxy.go:244)   X-Organization: 
[2025-05-14 14:25:16.223] DEBUG   (proxy.go:465)   X-Organization: koho
[2025-05-14 14:25:16.223] DEBUG   (proxy.go:244)   Access-Control-Allow-Methods: GET, POST, PUT, DELETE, OPTIONS, PATCH
[2025-05-14 14:25:16.222] DEBUG   (proxy.go:465)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.221] DEBUG   (proxy.go:465)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.221] DEBUG   (proxy.go:465)   X-Correlation-Id: b2abd771-1a47-4b19-bc44-41bb27c91c55
[2025-05-14 14:25:16.220] DEBUG   (proxy.go:244)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.219] DEBUG   (proxy.go:465)   X-Correlation-Id: 71c47c47-499b-4dbf-a89c-9f7d3c66178c
[2025-05-14 14:25:16.219] DEBUG   (proxy.go:244)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.218] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.217] DEBUG   (proxy.go:465)   Cf-Ray: 93fc6feb6c1eab45-YYZ
[2025-05-14 14:25:16.216] DEBUG   (proxy.go:465)   Access-Control-Expose-Headers: X-Correlation-Id
[2025-05-14 14:25:16.216] DEBUG   (proxy.go:241) Sending headers to client:
[2025-05-14 14:25:16.215] DEBUG   (proxy.go:465)   X-Causation-Id: 71c47c47-499b-4dbf-a89c-9f7d3c66178c
[2025-05-14 14:25:16.214] DEBUG   (proxy.go:244)   Date: Wed, 14 May 2025 18:25:16 GMT
[2025-05-14 14:25:16.213] DEBUG   (proxy.go:465)   X-Organization: 
[2025-05-14 14:25:16.213] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.212] DEBUG   (proxy.go:465)   Access-Control-Allow-Origin: http://192.168.1.77:8100
[2025-05-14 14:25:16.211] DEBUG   (proxy.go:72)   Vary: Origin
[2025-05-14 14:25:16.210] DEBUG   (proxy.go:465)   Server: cloudflare
[2025-05-14 14:25:16.209] DEBUG   (proxy.go:244)   Cache-Control: must-revalidate, no-cache, no-store
[2025-05-14 14:25:16.209] DEBUG   (proxy.go:465)   X-Correlation-Id: cd29cbbc-4b3f-4ef7-887b-de9d0f59d8ce
[2025-05-14 14:25:16.207] DEBUG   (proxy.go:465)   X-Organization: 
[2025-05-14 14:25:16.204] DEBUG   (proxy.go:465)   X-Content-Type-Options: nosniff
[2025-05-14 14:25:16.204] DEBUG   (proxy.go:72)   Vary: Origin
[2025-05-14 14:25:16.203] DEBUG   (proxy.go:465)   Access-Control-Allow-Origin: http://192.168.1.77:8100
[2025-05-14 14:25:16.202] DEBUG   (proxy.go:244)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.202] DEBUG   (proxy.go:465)   Pragma: no-cache
[2025-05-14 14:25:16.201] DEBUG   (proxy.go:465)   X-Causation-Id: b6632c00-6937-467b-bb78-c5772a988d90
[2025-05-14 14:25:16.200] DEBUG   (proxy.go:462) Headers received from server:
[2025-05-14 14:25:16.199] DEBUG   (proxy.go:72)   Access-Control-Allow-Origin: *
[2025-05-14 14:25:16.198] DEBUG   (proxy.go:465)   Access-Control-Allow-Credentials: true
[2025-05-14 14:25:16.198] DEBUG   (proxy.go:244)   Server: cloudflare
[2025-05-14 14:25:16.197] DEBUG   (proxy.go:465)   Expires: Thu, 01 Jan 1970 00:00:00 UTC
[2025-05-14 14:25:16.196] DEBUG   (proxy.go:465)   Pragma: no-cache
[2025-05-14 14:25:16.196] DEBUG   (proxy.go:465)   Alt-Svc: h3=":443"; ma=86400
[2025-05-14 14:25:16.195] DEBUG   (proxy.go:72)   Server: cloudflare
[2025-05-14 14:25:16.194] DEBUG   (proxy.go:465)   Content-Length: 76
